old_car_id,old_car_title,old_car_make,old_car_model,old_price,old_coe,new_car_id,new_car_name,new_car_model,new_price,no_owners,manufactured,similarity
14010,honda freed hybrid 1.5a g,honda,freed,113200,40009,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2019,86
14265,honda freed hybrid 1.5a g,honda,freed,108800,39406,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2019,86
14469,honda freed hybrid 1.5a g,honda,freed,103300,31101,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2018,86
14838,honda freed hybrid 1.5a g,honda,freed,103200,37989,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2018,86
15400,honda freed hybrid 1.5a g,honda,freed,82300,50001,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2017,86
15526,honda freed hybrid 1.5a g,honda,freed,96700,39000,95,honda freed hybrid,1.5 g 7`seater ,148000,1,2018,86
811,honda freed hybrid 1.5a g,honda,freed,94400,33900,99,honda freed hybrid,1.5 g welcab ,163000,2,2018,86
980,honda freed hybrid 1.5a g,honda,freed,92200,42322,99,honda freed hybrid,1.5 g welcab ,163000,1,2017,86
1197,honda freed hybrid 1.5a g,honda,freed,101200,31001,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
1623,honda freed hybrid 1.5a g,honda,freed,96600,39001,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
1920,honda freed hybrid 1.5a g,honda,freed,101000,33689,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
2356,honda freed hybrid 1.5a g,honda,freed,134200,52200,99,honda freed hybrid,1.5 g welcab ,163000,1,2021,86
2858,honda freed hybrid 1.5a g,honda,freed,93300,32429,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
5162,honda freed hybrid 1.5a g,honda,freed,98800,33420,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
5822,honda freed hybrid 1.5a g,honda,freed,105400,34000,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
6571,honda freed hybrid 1.5a g,honda,freed,103200,32200,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
6684,honda freed hybrid 1.5a g,honda,freed,106500,35403,99,honda freed hybrid,1.5 g welcab ,163000,2,2018,86
6928,honda freed hybrid 1.5a g,honda,freed,108700,34000,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
7224,honda freed hybrid 1.5a g,honda,freed,104100,30851,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
7508,honda freed hybrid 1.5a g,honda,freed,140800,41101,99,honda freed hybrid,1.5 g welcab ,163000,1,2020,86
8605,honda freed hybrid 1.5a g,honda,freed,97700,48010,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
8725,honda freed hybrid 1.5a g,honda,freed,95500,37000,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
9959,honda freed hybrid 1.5a g,honda,freed,83400,50001,99,honda freed hybrid,1.5 g welcab ,163000,1,2017,86
10216,honda freed hybrid 1.5a g,honda,freed,91100,39000,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
10936,honda freed hybrid 1.5a g,honda,freed,90000,37605,99,honda freed hybrid,1.5 g welcab ,163000,1,2017,86
11751,honda freed hybrid 1.5a g,honda,freed,104300,39728,99,honda freed hybrid,1.5 g welcab ,163000,1,2019,86
12228,honda freed hybrid 1.5a g,honda,freed,112100,39889,99,honda freed hybrid,1.5 g welcab ,163000,1,2019,86
12660,honda freed hybrid 1.5a g,honda,freed,129600,46002,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
13105,honda freed hybrid 1.5a g,honda,freed,106500,43102,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
13873,honda freed hybrid 1.5a g,honda,freed,109800,42564,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
14010,honda freed hybrid 1.5a g,honda,freed,113200,40009,99,honda freed hybrid,1.5 g welcab ,163000,1,2019,86
14265,honda freed hybrid 1.5a g,honda,freed,108800,39406,99,honda freed hybrid,1.5 g welcab ,163000,1,2019,86
14469,honda freed hybrid 1.5a g,honda,freed,103300,31101,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
14838,honda freed hybrid 1.5a g,honda,freed,103200,37989,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
15400,honda freed hybrid 1.5a g,honda,freed,82300,50001,99,honda freed hybrid,1.5 g welcab ,163000,1,2017,86
15526,honda freed hybrid 1.5a g,honda,freed,96700,39000,99,honda freed hybrid,1.5 g welcab ,163000,1,2018,86
10030,mercedes-benz a-class saloon a35 amg 4matic,mercedes-benz,a35,252800,36000,108,mercedes`benz a`class saloon,a35 amg 4matic ,288888,1,2019,86
6667,honda fit 1.3a honda sensing,honda,fit,97700,47821,125,honda fit,1.3 honda sensing ,96500,1,2021,86
669,toyota noah hybrid 1.8a x,toyota,noah,148300,58089,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
860,toyota noah hybrid 1.8a x,toyota,noah,125000,34000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
944,toyota noah hybrid 1.8a x,toyota,noah,130700,35906,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
998,toyota noah hybrid 1.8a x,toyota,noah,131400,36000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
999,toyota noah hybrid 1.8a x,toyota,noah,126300,40001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
1201,toyota noah hybrid 1.8a x,toyota,noah,121900,31301,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
1588,toyota noah hybrid 1.8a x,toyota,noah,124100,33989,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
1803,toyota noah hybrid 1.8a x,toyota,noah,120800,33989,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
2193,toyota noah hybrid 1.8a x,toyota,noah,129600,38602,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
2295,toyota noah hybrid 1.8a x,toyota,noah,127400,36901,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
2594,toyota noah hybrid 1.8a x,toyota,noah,137300,35001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
3025,toyota noah hybrid 1.8a x,toyota,noah,129600,38602,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
3102,toyota noah hybrid 1.8a x,toyota,noah,130700,35906,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
3316,toyota noah hybrid 1.8a x,toyota,noah,134000,37900,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
3744,toyota noah hybrid 1.8a x,toyota,noah,136200,32500,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
3921,toyota noah hybrid 1.8a x,toyota,noah,157100,59501,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
4694,toyota noah hybrid 1.8a x,toyota,noah,127400,40512,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
4944,toyota noah hybrid 1.8a x,toyota,noah,154900,47001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
5071,toyota noah hybrid 1.8a x,toyota,noah,131900,39406,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
6126,toyota noah hybrid 1.8a x,toyota,noah,124100,31307,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
6308,toyota noah hybrid 1.8a x,toyota,noah,152700,47001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
6315,toyota noah hybrid 1.8a x,toyota,noah,123000,36901,129,toyota noah hybrid,1.8 x 7`seater ,162000,2,2019,86
6545,toyota noah hybrid 1.8a x,toyota,noah,123000,36901,129,toyota noah hybrid,1.8 x 7`seater ,162000,2,2019,86
6940,toyota noah hybrid 1.8a x,toyota,noah,146100,56001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
6954,toyota noah hybrid 1.8a x,toyota,noah,128500,40001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
7138,toyota noah hybrid 1.8a x,toyota,noah,130700,42564,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
7289,toyota noah hybrid 1.8a x,toyota,noah,123000,32001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
7743,toyota noah hybrid 1.8a x,toyota,noah,127400,34000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
7914,toyota noah hybrid 1.8a x,toyota,noah,126500,31301,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
8438,toyota noah hybrid 1.8a x,toyota,noah,126400,39700,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
8614,toyota noah hybrid 1.8a x,toyota,noah,159500,62600,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
9188,toyota noah hybrid 1.8a x,toyota,noah,157300,56100,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
9411,toyota noah hybrid 1.8a x,toyota,noah,139500,30890,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
10302,toyota noah hybrid 1.8a x,toyota,noah,125200,39406,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
10330,toyota noah hybrid 1.8a x,toyota,noah,122600,30851,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
10508,toyota noah hybrid 1.8a x,toyota,noah,126300,48000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
11023,toyota noah hybrid 1.8a x,toyota,noah,155100,49001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
11138,toyota noah hybrid 1.8a x,toyota,noah,135100,35906,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
11419,toyota noah hybrid 1.8a x,toyota,noah,162600,61190,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
11536,toyota noah hybrid 1.8a x,toyota,noah,128500,34000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
11595,toyota noah hybrid 1.8a x,toyota,noah,126400,39400,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
11695,toyota noah hybrid 1.8a x,toyota,noah,148300,41503,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
11724,toyota noah hybrid 1.8a x,toyota,noah,126300,39889,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
11876,toyota noah hybrid 1.8a x,toyota,noah,127400,38602,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
11966,toyota noah hybrid 1.8a x,toyota,noah,110900,32551,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
11992,toyota noah hybrid 1.8a x,toyota,noah,127400,38602,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
12029,toyota noah hybrid 1.8a x,toyota,noah,138400,50100,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
12545,toyota noah hybrid 1.8a x,toyota,noah,125400,41361,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
12714,toyota noah hybrid 1.8a x,toyota,noah,116400,31801,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
12899,toyota noah hybrid 1.8a x,toyota,noah,129600,35403,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
13124,toyota noah hybrid 1.8a x,toyota,noah,146100,56001,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
13268,toyota noah hybrid 1.8a x,toyota,noah,117500,31101,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2018,86
13599,toyota noah hybrid 1.8a x,toyota,noah,134000,38889,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
13642,toyota noah hybrid 1.8a x,toyota,noah,139500,50100,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
13747,toyota noah hybrid 1.8a x,toyota,noah,125200,34000,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
13982,toyota noah hybrid 1.8a x,toyota,noah,136200,32500,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2020,86
14233,toyota noah hybrid 1.8a x,toyota,noah,124100,35906,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
14819,toyota noah hybrid 1.8a x,toyota,noah,124100,35906,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
14851,toyota noah hybrid 1.8a x,toyota,noah,162600,60109,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2021,86
15332,toyota noah hybrid 1.8a x,toyota,noah,126300,52502,129,toyota noah hybrid,1.8 x 7`seater ,162000,1,2019,86
669,toyota noah hybrid 1.8a x,toyota,noah,148300,58089,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
860,toyota noah hybrid 1.8a x,toyota,noah,125000,34000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
944,toyota noah hybrid 1.8a x,toyota,noah,130700,35906,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
998,toyota noah hybrid 1.8a x,toyota,noah,131400,36000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
999,toyota noah hybrid 1.8a x,toyota,noah,126300,40001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
1201,toyota noah hybrid 1.8a x,toyota,noah,121900,31301,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
1588,toyota noah hybrid 1.8a x,toyota,noah,124100,33989,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
1803,toyota noah hybrid 1.8a x,toyota,noah,120800,33989,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
2193,toyota noah hybrid 1.8a x,toyota,noah,129600,38602,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
2295,toyota noah hybrid 1.8a x,toyota,noah,127400,36901,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
2594,toyota noah hybrid 1.8a x,toyota,noah,137300,35001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
3025,toyota noah hybrid 1.8a x,toyota,noah,129600,38602,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
3102,toyota noah hybrid 1.8a x,toyota,noah,130700,35906,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
3316,toyota noah hybrid 1.8a x,toyota,noah,134000,37900,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
3744,toyota noah hybrid 1.8a x,toyota,noah,136200,32500,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
3921,toyota noah hybrid 1.8a x,toyota,noah,157100,59501,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
4694,toyota noah hybrid 1.8a x,toyota,noah,127400,40512,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
4944,toyota noah hybrid 1.8a x,toyota,noah,154900,47001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
5071,toyota noah hybrid 1.8a x,toyota,noah,131900,39406,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
6126,toyota noah hybrid 1.8a x,toyota,noah,124100,31307,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
6308,toyota noah hybrid 1.8a x,toyota,noah,152700,47001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
6315,toyota noah hybrid 1.8a x,toyota,noah,123000,36901,130,toyota noah hybrid,1.8 x 7`seater ,167000,2,2019,86
6545,toyota noah hybrid 1.8a x,toyota,noah,123000,36901,130,toyota noah hybrid,1.8 x 7`seater ,167000,2,2019,86
6940,toyota noah hybrid 1.8a x,toyota,noah,146100,56001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
6954,toyota noah hybrid 1.8a x,toyota,noah,128500,40001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
7138,toyota noah hybrid 1.8a x,toyota,noah,130700,42564,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
7289,toyota noah hybrid 1.8a x,toyota,noah,123000,32001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
7743,toyota noah hybrid 1.8a x,toyota,noah,127400,34000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
7914,toyota noah hybrid 1.8a x,toyota,noah,126500,31301,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
8438,toyota noah hybrid 1.8a x,toyota,noah,126400,39700,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
8614,toyota noah hybrid 1.8a x,toyota,noah,159500,62600,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
9188,toyota noah hybrid 1.8a x,toyota,noah,157300,56100,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
9411,toyota noah hybrid 1.8a x,toyota,noah,139500,30890,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
10302,toyota noah hybrid 1.8a x,toyota,noah,125200,39406,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
10330,toyota noah hybrid 1.8a x,toyota,noah,122600,30851,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
10508,toyota noah hybrid 1.8a x,toyota,noah,126300,48000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
11023,toyota noah hybrid 1.8a x,toyota,noah,155100,49001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
11138,toyota noah hybrid 1.8a x,toyota,noah,135100,35906,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
11419,toyota noah hybrid 1.8a x,toyota,noah,162600,61190,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
11536,toyota noah hybrid 1.8a x,toyota,noah,128500,34000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
11595,toyota noah hybrid 1.8a x,toyota,noah,126400,39400,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
11695,toyota noah hybrid 1.8a x,toyota,noah,148300,41503,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
11724,toyota noah hybrid 1.8a x,toyota,noah,126300,39889,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
11876,toyota noah hybrid 1.8a x,toyota,noah,127400,38602,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
11966,toyota noah hybrid 1.8a x,toyota,noah,110900,32551,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
11992,toyota noah hybrid 1.8a x,toyota,noah,127400,38602,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
12029,toyota noah hybrid 1.8a x,toyota,noah,138400,50100,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
12545,toyota noah hybrid 1.8a x,toyota,noah,125400,41361,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
12714,toyota noah hybrid 1.8a x,toyota,noah,116400,31801,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
12899,toyota noah hybrid 1.8a x,toyota,noah,129600,35403,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
13124,toyota noah hybrid 1.8a x,toyota,noah,146100,56001,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
13268,toyota noah hybrid 1.8a x,toyota,noah,117500,31101,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2018,86
13599,toyota noah hybrid 1.8a x,toyota,noah,134000,38889,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
13642,toyota noah hybrid 1.8a x,toyota,noah,139500,50100,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
13747,toyota noah hybrid 1.8a x,toyota,noah,125200,34000,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
13982,toyota noah hybrid 1.8a x,toyota,noah,136200,32500,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2020,86
14233,toyota noah hybrid 1.8a x,toyota,noah,124100,35906,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
14819,toyota noah hybrid 1.8a x,toyota,noah,124100,35906,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
14851,toyota noah hybrid 1.8a x,toyota,noah,162600,60109,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2021,86
15332,toyota noah hybrid 1.8a x,toyota,noah,126300,52502,130,toyota noah hybrid,1.8 x 7`seater ,167000,1,2019,86
6199,mercedes-benz glc-class glc300 mild hybrid amg line 4matic premium,mercedes-benz,amg,252800,40989,163,mercedes`benz glc`class mild hybrid,glc300 amg line 4matic premium ,260000,1,2019,86
11708,mercedes-benz glc-class glc300 mild hybrid amg line 4matic premium,mercedes-benz,amg,234300,35889,163,mercedes`benz glc`class mild hybrid,glc300 amg line 4matic premium ,260000,1,2019,86
331,honda vezel hybrid 1.5a x,honda,vezel,91100,32429,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
926,honda vezel hybrid 1.5a x,honda,vezel,73600,51000,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
941,honda vezel hybrid 1.5a x,honda,vezel,66000,55100,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2016,86
1052,honda vezel hybrid 1.5a x,honda,vezel,68000,51109,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2016,86
1402,honda vezel hybrid 1.5a x,honda,vezel,75700,48001,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
1453,honda vezel hybrid 1.5a x,honda,vezel,90000,44000,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2018,86
1875,honda vezel hybrid 1.5a x,honda,vezel,64700,55501,200,honda vezel hybrid,1.5 x [2018] ,152000,2,2016,86
2182,honda vezel hybrid 1.5a x,honda,vezel,65900,57010,200,honda vezel hybrid,1.5 x [2018] ,152000,3,2016,86
2352,honda vezel hybrid 1.5a x,honda,vezel,60300,46667,200,honda vezel hybrid,1.5 x [2018] ,152000,3,2016,86
2423,honda vezel hybrid 1.5a x,honda,vezel,60300,49156,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2015,86
2469,honda vezel hybrid 1.5a x,honda,vezel,88900,44000,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
2709,honda vezel hybrid 1.5a x,honda,vezel,85600,45289,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
2743,honda vezel hybrid 1.5a x,honda,vezel,85600,39903,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
2860,honda vezel hybrid 1.5a x,honda,vezel,94400,36961,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2016,86
3185,honda vezel hybrid 1.5a x,honda,vezel,71300,53711,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
3810,honda vezel hybrid 1.5a x,honda,vezel,76800,54616,200,honda vezel hybrid,1.5 x [2018] ,152000,2,2016,86
3819,honda vezel hybrid 1.5a x,honda,vezel,65800,53001,200,honda vezel hybrid,1.5 x [2018] ,152000,3,2016,86
3979,honda vezel hybrid 1.5a x,honda,vezel,86700,38801,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2017,86
4076,honda vezel hybrid 1.5a x,honda,vezel,60300,38610,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2015,86
4115,honda vezel hybrid 1.5a x,honda,vezel,74600,54616,200,honda vezel hybrid,1.5 x [2018] ,152000,3,2016,86
4894,honda vezel hybrid 1.5a x,honda,vezel,88900,34381,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2018,86
4982,honda vezel hybrid 1.5a x,honda,vezel,66900,49156,200,honda vezel hybrid,1.5 x [2018] ,152000,3,2016,86
